image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Mata_Roma_857,38.59332656860352,0.9441595673561096,0.0117575777694582,0.0073552508838474,0.0003248387947678,0.9569397568702698,0.9782804250717164
ntl_chip_Mechta_Ouled_Oulha_1279,32.384864807128906,0.9466075897216796,0.0240299515426158,0.0145436581224203,-0.0006547842058353,0.9635001420974731,0.9816651344299316
ntl_chip_Medinipur_1672,30.80309295654297,0.8614007234573364,0.0288298707455396,0.0172866135835647,-0.0005624063778668,0.9318649172782898,0.9654039144515992
ntl_chip_Mingjiujie_1053,30.282543182373047,0.7973957061767578,0.0306105073541402,0.0201578810811042,-0.0003387383476365,0.874491274356842,0.935269296169281
ntl_chip_Molinella_1727,30.92961883544922,0.933999240398407,0.0284129567444324,0.0185919851064682,-0.0010572080500423,0.9601401686668396,0.9799652099609376
ntl_chip_Moncao_137,31.940547943115234,0.9245036244392396,0.025291183963418,0.0165314991027116,-0.0008572846418246,0.9705022573471068,0.9852240085601808
ntl_chip_Mosquera_1168,28.991634368896484,0.8055635690689087,0.0355153828859329,0.0157240070402622,-0.0001050231803674,0.6050539016723633,0.7787489295005798
ntl_chip_Mpika_661,38.23556518554688,0.9175682663917542,0.0122520076110959,0.0086280349642038,0.0003762295236811,0.9393585920333862,0.9692864418029784
ntl_chip_Muscle_Shoals_514,33.73884201049805,0.9281350374221802,0.0205614063888788,0.012710154056549,-0.0006441883742809,0.9742465019226074,0.9870854020118712
ntl_chip_Mutsamudu_1792,33.97840118408203,0.8142905235290527,0.0200020465999841,0.0152225522324442,-0.000348961650161,0.7034558057785034,0.8388721942901611
ntl_chip_My_Luong_626,26.21712684631348,0.8476395606994629,0.0488813035190105,0.0294370558112859,-0.0018159272149205,0.9378756880760192,0.968524694442749
ntl_chip_Nagpur_1654,32.51970672607422,0.8836318850517273,0.0236597806215286,0.0155607238411903,-0.0011955071240663,0.9608112573623656,0.980316400527954
ntl_chip_Nairobi_1785,31.03377342224121,0.9048736691474916,0.028074275702238,0.0191118028014898,-0.0015843692235648,0.9808770418167114,0.990459442138672
ntl_chip_Nang_Rong_326,24.94060516357422,0.7594788074493408,0.056619893759489,0.032896913588047,-0.0005788038833998,0.7418358325958252,0.8616634607315063
ntl_chip_Nava_1965,36.68095016479492,0.9636889100074768,0.0146535309031605,0.0074496828019618,6.363431020872667e-05,0.98616760969162,0.9931448698043824
ntl_chip_Ndele_1013,23.15469741821289,0.8628062605857849,0.0695447921752929,0.0303232371807098,5.333975423127413e-05,0.8727815747261047,0.9346061944961548
ntl_chip_Noblesville_573,32.68346405029297,0.9304344058036804,0.0232178885489702,0.0155182043090462,-0.0016980927903205,0.9870356917381288,0.9935670495033264
ntl_chip_Nogliki_173,36.02558517456055,0.9089235067367554,0.0158019959926605,0.0087550543248653,0.0001071764490916,0.904948115348816,0.9513549208641052
ntl_chip_North_Little_Rock_562,32.17580795288086,0.9378969073295592,0.0246153529733419,0.0156440697610378,-0.0013239663094282,0.9806125164031982,0.9903259873390198
ntl_chip_Nova_Ponte_869,34.4815559387207,0.9141491055488586,0.0188762638717889,0.0102160274982452,0.0002787096309475,0.9203115701675416,0.9595431089401244
