image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Mutsamudu_1792,32.926055908203125,0.752680778503418,0.0225783847272396,0.017016164958477,4.333713150117546e-06,0.6221439838409424,0.7965043187141418
ntl_chip_My_Luong_626,24.99186515808105,0.767601490020752,0.0562867410480976,0.0348862260580062,3.762790584005416e-06,0.9176263809204102,0.958255648612976
ntl_chip_Nagpur_1654,31.01220703125,0.8281419277191162,0.0281440690159797,0.0180137325078248,2.257875894429162e-05,0.9445484280586244,0.9721080660820008
ntl_chip_Nairobi_1785,28.91082763671875,0.8412283658981323,0.0358473360538482,0.0239828936755657,3.707982250489295e-05,0.9688217639923096,0.9844354391098022
ntl_chip_Nang_Rong_326,23.882408142089844,0.6605823040008545,0.0639556795358657,0.0375682972371578,7.907261169748381e-05,0.6706057190895081,0.8234331011772156
ntl_chip_Nava_1965,33.81291961669922,0.9441876411437988,0.0203867815434932,0.0093910535797476,1.5637815522495657e-05,0.9732261896133424,0.9868361353874208
ntl_chip_Ndele_1013,22.051572799682617,0.8094322085380554,0.0789625272154808,0.0360308289527893,0.0004259785928297,0.8359928131103516,0.9154503345489502
ntl_chip_Noblesville_573,30.288450241088867,0.8743031024932861,0.0305896922945976,0.0201572049409151,2.622199826873839e-05,0.977496325969696,0.9887969493865968
ntl_chip_Nogliki_173,34.58583068847656,0.8753811120986938,0.0186510067433118,0.0101753212511539,2.9289369194884785e-05,0.867583692073822,0.9323824644088744
ntl_chip_North_Little_Rock_562,29.450279235839844,0.8807560205459595,0.0336886905133724,0.0212373193353414,-1.0107487469213083e-05,0.9636856913566588,0.982013463973999
ntl_chip_Nova_Ponte_869,31.85472679138184,0.8789878487586975,0.0255423206835985,0.0122155901044607,-1.632553176023066e-05,0.8540903329849243,0.92993426322937
ntl_chip_Noya_1316,28.711395263671875,0.8422036170959473,0.0366799384355545,0.0234400387853384,-1.9976956536993384e-05,0.9163941144943236,0.9589117765426636
ntl_chip_Palmira_1204,35.811038970947266,0.9013984799385072,0.0161971971392631,0.0101761128753423,-2.743643563007936e-05,0.9108054637908936,0.9557517170906068
ntl_chip_Panabo_96,25.875732421875,0.7194623947143555,0.0508408099412918,0.0317585840821266,6.898508581798524e-05,0.90833580493927,0.9535263180732728
ntl_chip_Panamaram_1545,29.05520248413086,0.6848935484886169,0.0352564118802547,0.0266213100403547,-5.184527253732085e-06,0.7912907600402832,0.8912642598152161
ntl_chip_Paripiranga_891,34.27569580078125,0.8941212296485901,0.019328998401761,0.0121309198439121,-3.982298221671954e-05,0.94684100151062,0.9736102819442748
ntl_chip_Paris_425,33.642330169677734,0.8973666429519653,0.0207911487668752,0.0120882550254464,-5.382294330047444e-05,0.9207330346107484,0.9606947302818298
ntl_chip_Pataskala_518,29.951696395874023,0.8717531561851501,0.0317989662289619,0.0211194735020399,-7.73568099248223e-05,0.9738826751708984,0.9870267510414124
ntl_chip_Patera_1543,30.131895065307617,0.7233085036277771,0.0311460476368665,0.0227627642452716,-5.793115997221321e-05,0.8353083729743958,0.9152351021766664
ntl_chip_Plouzane_1372,31.286941528320312,0.8445273637771606,0.0272677987813949,0.015815706923604,7.112794264685363e-07,0.9308643341064452,0.9655119776725768
